Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_14_47,VGND,li1,27.8300,48.9600,0.000014
FILLER_14_44,VGND,li1,26.4500,48.9600,0.000014
FILLER_14_41,VGND,li1,25.0700,48.9600,0.000012
FILLER_14_38,VGND,li1,23.6900,48.9600,0.000013
FILLER_14_35,VGND,li1,22.3100,48.9600,0.000013
FILLER_14_32,VGND,li1,20.9300,48.9600,0.000013
FILLER_14_29,VGND,li1,19.5500,48.9600,0.000014
FILLER_14_26,VGND,li1,17.9400,48.9600,0.000014
FILLER_14_23,VGND,li1,16.7900,48.9600,0.000014
FILLER_14_6,VGND,li1,8.7400,48.9600,0.000016
FILLER_14_3,VGND,li1,7.5900,48.9600,0.000016
FILLER_13_116,VGND,li1,59.1100,48.9600,0.000035
FILLER_13_113,VGND,li1,58.1900,48.9600,0.000034
FILLER_13_103,VGND,li1,53.3600,48.9600,0.000033
FILLER_13_100,VGND,li1,52.2100,48.9600,0.000033
FILLER_13_97,VGND,li1,50.8300,48.9600,0.000032
FILLER_13_94,VGND,li1,49.4500,48.9600,0.000032
FILLER_13_69,VGND,li1,37.4900,48.9600,0.000023
FILLER_13_66,VGND,li1,36.5700,48.9600,0.000021
FILLER_13_63,VGND,li1,35.1900,48.9600,0.000021
FILLER_13_60,VGND,li1,33.8100,48.9600,0.000019
FILLER_13_57,VGND,li1,32.4300,48.9600,0.000019
FILLER_13_55,VGND,li1,31.0500,48.9600,0.000017
FILLER_13_52,VGND,li1,30.1300,48.9600,0.000016
FILLER_13_49,VGND,li1,28.7500,48.9600,0.000016
FILLER_13_46,VGND,li1,27.3700,48.9600,0.000014
FILLER_13_43,VGND,li1,25.9900,48.9600,0.000012
FILLER_13_40,VGND,li1,24.6100,48.9600,0.000012
FILLER_13_37,VGND,li1,23.2300,48.9600,0.000013
FILLER_13_34,VGND,li1,21.8500,48.9600,0.000013
FILLER_13_31,VGND,li1,20.4700,48.9600,0.000013
FILLER_13_28,VGND,li1,19.0900,48.9600,0.000014
FILLER_13_25,VGND,li1,17.7100,48.9600,0.000014
FILLER_13_22,VGND,li1,16.3300,48.9600,0.000014
FILLER_13_3,VGND,li1,7.3600,48.9600,0.000016
FILLER_12_125,VGND,li1,63.2500,43.5200,0.000069
FILLER_12_122,VGND,li1,62.3300,43.5200,0.000069
FILLER_12_112,VGND,li1,57.5000,43.5200,0.000069
FILLER_12_104,VGND,li1,53.5900,43.5200,0.000069
FILLER_12_101,VGND,li1,52.6700,43.5200,0.000069
FILLER_12_98,VGND,li1,51.2900,43.5200,0.000069
FILLER_12_95,VGND,li1,49.9100,43.5200,0.000069
FILLER_12_85,VGND,li1,45.0800,43.5200,0.000068
FILLER_12_76,VGND,li1,40.7100,43.5200,0.000067
FILLER_12_73,VGND,li1,39.7900,43.5200,0.000066
FILLER_12_70,VGND,li1,38.4100,43.5200,0.000066
FILLER_12_67,VGND,li1,37.0300,43.5200,0.000059
FILLER_12_64,VGND,li1,35.6500,43.5200,0.000059
FILLER_12_61,VGND,li1,34.2700,43.5200,0.000054
FILLER_12_58,VGND,li1,32.8900,43.5200,0.000049
FILLER_12_55,VGND,li1,31.5100,43.5200,0.000049
FILLER_12_38,VGND,li1,23.4600,43.5200,0.000033
FILLER_12_35,VGND,li1,22.3100,43.5200,0.000033
FILLER_12_25,VGND,li1,17.7100,43.5200,0.000035
FILLER_12_6,VGND,li1,8.9700,43.5200,0.000036
FILLER_12_3,VGND,li1,7.5900,43.5200,0.000036
FILLER_11_124,VGND,li1,63.0200,43.5200,0.000069
FILLER_11_121,VGND,li1,61.8700,43.5200,0.000069
FILLER_11_113,VGND,li1,57.9600,43.5200,0.000069
FILLER_11_111,VGND,li1,56.8100,43.5200,0.000069
FILLER_11_108,VGND,li1,55.8900,43.5200,0.000069
FILLER_11_105,VGND,li1,54.5100,43.5200,0.000069
FILLER_11_102,VGND,li1,53.1300,43.5200,0.000069
FILLER_11_99,VGND,li1,51.7500,43.5200,0.000069
FILLER_11_60,VGND,li1,33.5800,43.5200,0.000054
